#{"t_start": 1539898853.9491456, "env_id": "PongNoFrameskip-v4"}
r,l,t
21.0,1650,6699.382544
14.0,2040,6711.631049
19.0,1757,6722.168816
21.0,1652,6733.002461
21.0,1642,6742.874117
21.0,1647,6752.933057
21.0,1897,6764.323599
21.0,1649,6774.236785
21.0,1692,6784.415427
20.0,1657,6794.369465
21.0,1690,6804.539866
19.0,1946,6816.26086
21.0,1692,6826.425408
19.0,1881,6837.753345
21.0,1708,6848.026428
21.0,1693,6858.162697
20.0,1723,6868.511244
21.0,1818,6879.427571
19.0,1820,6890.354197
19.0,1856,6901.511011
21.0,1690,6911.675088
20.0,1723,6922.000246
21.0,1643,6931.872461
18.0,1955,6943.606408
15.0,2061,6956.002328
21.0,1653,6965.934288
21.0,1643,6975.779439
21.0,1648,6985.659668
21.0,1646,6995.516156
21.0,1649,7005.409247
18.0,1962,7017.189239
14.0,2147,7030.142104
21.0,1647,7040.044113
21.0,1645,7049.95741
20.0,1666,7059.923502
21.0,1647,7069.81883
20.0,1660,7079.805236
21.0,1752,7090.352187
19.0,1869,7101.58855
19.0,1806,7112.42808
20.0,1768,7123.041011
20.0,1772,7133.694085
20.0,1767,7144.285435
20.0,1693,7154.453104
18.0,1849,7165.565973
18.0,1881,7176.881938
20.0,1804,7187.70717
20.0,1692,7197.839962
16.0,2014,7209.945556
19.0,1782,7220.631885
20.0,1728,7231.004617
16.0,1957,7242.716054
20.0,1667,7252.744119
20.0,1688,7262.883059
20.0,1684,7272.98766
19.0,1775,7283.672688
18.0,1807,7294.543031
20.0,1697,7304.757017
20.0,1699,7314.953427
21.0,1656,7325.02146
19.0,1758,7335.592146
21.0,1666,7345.637966
20.0,1690,7355.79719
21.0,1696,7365.973275
18.0,1808,7376.852646
18.0,1846,7387.964336
19.0,1787,7398.684445
18.0,2007,7410.78226
19.0,1839,7421.818327
21.0,1692,7431.977213
20.0,1768,7442.585456
21.0,1649,7452.496751
19.0,1845,7463.602786
20.0,1731,7473.989473
19.0,1875,7485.247797
20.0,1688,7495.38402
20.0,1752,7505.887305
20.0,1789,7516.638065
21.0,1696,7526.869925
21.0,1687,7537.00951
21.0,1643,7546.86966
19.0,1797,7557.664639
20.0,1786,7568.466435
19.0,1892,7580.563894
19.0,1812,7591.428353
20.0,1722,7601.726161
15.0,2089,7614.22891
20.0,1663,7624.199876
20.0,1848,7635.252403
20.0,1661,7645.398009
17.0,1848,7656.58237
21.0,1764,7667.165973
20.0,1904,7678.590841
17.0,2118,7691.294055
20.0,1693,7701.441359
21.0,1748,7711.902165
20.0,1822,7722.834905
20.0,1753,7733.326985
20.0,1783,7744.047867
15.0,2027,7756.198431
20.0,1707,7766.468795
13.0,2308,7780.326023
21.0,1649,7790.261844
21.0,1649,7800.121626
21.0,1651,7810.027906
20.0,1712,7820.27908
21.0,1692,7830.409409
20.0,1742,7840.798507
19.0,1712,7851.034782
21.0,1690,7861.157037
21.0,1692,7871.295913
20.0,1719,7881.61431
20.0,1783,7892.280344
20.0,1722,7902.613352
21.0,1756,7913.128423
19.0,2025,7925.459731
17.0,1989,7937.399246
21.0,1695,7947.581251
20.0,1671,7957.592758
21.0,1688,7967.683584
21.0,1647,7977.511164
21.0,1653,7987.403527
20.0,1670,7997.3802
20.0,1745,8007.855396
20.0,1743,8018.317097
16.0,2121,8031.064807
19.0,1836,8042.090938
19.0,1804,8052.932239
20.0,1667,8062.938922
21.0,1779,8073.555805
17.0,2013,8085.592113
17.0,1891,8096.914488
18.0,2026,8109.032214
21.0,1697,8119.194296
21.0,1753,8129.727316
20.0,1751,8140.180969
21.0,1644,8150.03403
18.0,2104,8162.616889
18.0,1974,8174.445687
16.0,2061,8186.7838
19.0,1834,8197.802691
21.0,1689,8208.022551
18.0,1804,8218.816809
21.0,1689,8228.950122
18.0,1967,8240.717901
19.0,1729,8251.100966
19.0,1850,8262.200572
21.0,1712,8272.432941
21.0,1646,8282.291036
19.0,1880,8293.513297
21.0,1645,8303.394572
21.0,1770,8314.031899
20.0,2065,8326.379663
19.0,1744,8336.799263
21.0,1650,8346.700641
21.0,1654,8356.590119
20.0,1667,8366.633538
19.0,1761,8377.213702
21.0,1650,8387.115542
18.0,1988,8399.01711
20.0,1731,8409.41733
21.0,1652,8419.296867
20.0,1777,8429.957773
20.0,1744,8440.472445
19.0,1804,8451.35994
21.0,1643,8461.208275
20.0,1864,8472.393069
18.0,1784,8483.120799
21.0,1650,8493.140799
21.0,1772,8503.787046
21.0,1646,8513.663883
21.0,1769,8524.357396
21.0,1693,8534.852643
16.0,2021,8547.962614
20.0,1731,8558.360077
20.0,1821,8569.338615
20.0,1726,8579.726781
21.0,1722,8590.063828
19.0,1835,8601.084843
20.0,1743,8611.563765
21.0,1653,8621.433554
19.0,2016,8633.809552
20.0,1666,8643.885574
19.0,1757,8654.444438
21.0,1691,8664.589566
20.0,1664,8674.568658
20.0,1723,8684.86299
18.0,2064,8697.205347
14.0,2030,8709.376649
20.0,1720,8719.677564
21.0,1690,8729.838997
15.0,2133,8742.601758
20.0,1661,8752.514541
20.0,1727,8762.879029
20.0,1782,8773.553802
21.0,1688,8783.695528
18.0,1817,8794.550119
20.0,1721,8804.829772
20.0,1774,8815.446279
20.0,1685,8825.52118
20.0,1754,8836.066532
18.0,2056,8848.442843
21.0,1695,8858.640447
20.0,1681,8868.710991
21.0,1624,8878.501977
20.0,1662,8888.471879
20.0,1662,8898.447948
16.0,1912,8909.878699
19.0,1874,8921.077094
19.0,1849,8932.102859
20.0,1656,8942.044496
17.0,2107,8954.667808
16.0,1913,8966.182473
19.0,1839,8977.214654
19.0,1992,8989.151517
19.0,1964,9000.945129
17.0,1787,9011.666872
21.0,1644,9021.494469
20.0,1667,9031.488096
20.0,1787,9042.169968
21.0,1653,9052.055443
21.0,1696,9062.231749
21.0,1693,9072.406679
20.0,1663,9082.407609
20.0,1666,9092.415215
20.0,1994,9104.41657
19.0,1755,9114.948081
21.0,1627,9124.832172
20.0,1670,9134.963629
19.0,1901,9146.412915
20.0,1728,9156.71808
20.0,1662,9166.690902
20.0,1706,9176.910312
20.0,1768,9187.554404
21.0,1695,9197.687498
19.0,1807,9208.549676
20.0,1686,9218.672702
19.0,1758,9229.242261
19.0,1767,9239.80205
19.0,1929,9251.42527
21.0,1719,9261.745167
14.0,2100,9274.339705
19.0,1711,9284.603007
9.0,2471,9299.431186
18.0,1946,9311.098384
21.0,1649,9320.990378
21.0,1757,9331.613902
19.0,1725,9341.9243
20.0,1731,9352.272298
20.0,1689,9362.422863
20.0,1748,9372.909832
20.0,1711,9383.147284
20.0,1692,9393.354294
20.0,1810,9404.289499
19.0,1798,9415.088197
21.0,1643,9424.995574
20.0,1666,9435.006509
20.0,1779,9445.755588
20.0,1728,9456.314513
21.0,1750,9466.822714
21.0,1670,9476.847601
20.0,1799,9487.620819
16.0,1950,9499.340474
21.0,1689,9509.456059
21.0,1694,9519.620014
21.0,1632,9529.405623
21.0,1758,9539.912346
21.0,1690,9550.001417
16.0,1957,9561.720951
19.0,1917,9573.211188
20.0,1754,9583.720614
21.0,1646,9593.573718
20.0,1663,9603.516688
19.0,1732,9613.878088
20.0,1665,9623.816876
20.0,1926,9635.331059
20.0,1783,9646.009825
20.0,1721,9656.266661
20.0,1714,9666.519817
18.0,1841,9677.544147
13.0,2242,9690.99781
20.0,1691,9701.079166
21.0,1647,9710.945413
20.0,1665,9720.928372
20.0,1667,9731.082105
20.0,1663,9741.038721
21.0,1642,9750.847639
21.0,1813,9761.688214
20.0,1693,9771.796219
19.0,1885,9783.080581
21.0,1693,9793.188481
19.0,1776,9803.850165
20.0,1657,9813.788067
20.0,1817,9824.679423
19.0,1853,9835.770837
21.0,1690,9845.908359
20.0,1709,9856.141801
21.0,1695,9866.290199
20.0,1693,9876.435311
20.0,1698,9886.623304
19.0,1819,9897.548988
18.0,1871,9908.77176
21.0,1624,9918.497558
17.0,2092,9931.170272
20.0,1662,9941.101795
21.0,1695,9951.278397
20.0,1787,9962.001446
20.0,1696,9972.209975
21.0,1647,9982.094999
19.0,1792,9992.86483
19.0,1751,10003.373039
18.0,1924,10014.932279
19.0,1767,10025.566338
20.0,1710,10035.840036
21.0,1692,10046.01124
20.0,1694,10056.156608
20.0,1862,10067.305746
20.0,1797,10078.069013
20.0,1695,10088.203069
20.0,1695,10098.340124
21.0,1653,10108.265477
20.0,1802,10119.049463
21.0,1643,10128.870925
18.0,2039,10141.083843
19.0,1732,10151.436548
21.0,1648,10161.303523
19.0,1807,10172.126986
21.0,1686,10182.228914
21.0,1646,10192.065982
21.0,1687,10202.14502
21.0,1651,10212.019648
21.0,1652,10221.893568
21.0,1695,10232.005352
21.0,1693,10242.121633
21.0,1649,10251.956907
20.0,1755,10262.457615
21.0,1750,10272.91968
21.0,1686,10283.02144
21.0,1695,10293.177752
17.0,2014,10305.238043
19.0,1775,10315.818244
18.0,1815,10326.891477
17.0,1906,10338.932692
15.0,2136,10351.810099
18.0,1927,10363.37089
21.0,1643,10373.255621
20.0,1743,10383.659435
18.0,1847,10394.696587
18.0,1882,10405.992351
21.0,1649,10415.869206
21.0,1648,10425.753944
19.0,1843,10436.85685
21.0,1648,10446.785073
18.0,1809,10457.643904
16.0,2124,10470.34473
20.0,1717,10480.624231
21.0,1655,10490.540392
21.0,1650,10500.406821
20.0,1781,10511.069766
19.0,1756,10521.628284
20.0,1705,10531.856732
17.0,1948,10543.561478
20.0,1754,10554.104472
21.0,1709,10564.371085
21.0,1832,10575.383754
21.0,1691,10585.549776
19.0,1731,10595.948992
21.0,1697,10606.071616
19.0,1848,10617.124912
21.0,1690,10627.247945
21.0,1693,10637.362478
20.0,1711,10647.639556
19.0,1888,10658.919893
20.0,1666,10668.886293
21.0,1646,10678.724084
21.0,1647,10688.669646
16.0,1962,10700.404099
20.0,1664,10710.319077
21.0,1697,10720.456489
20.0,1749,10730.888131
19.0,1755,10741.374653
20.0,1755,10751.852837
19.0,1777,10762.503191
20.0,1696,10772.654119
21.0,1652,10782.530864
21.0,1691,10792.644483
20.0,1667,10802.611451
21.0,1786,10813.298362
20.0,1861,10824.417084
20.0,1774,10835.015205
17.0,2080,10847.510807
19.0,1826,10858.480127
19.0,1808,10869.324596
20.0,1845,10880.361974
19.0,1919,10891.882014
19.0,1866,10903.047254
20.0,1737,10913.470557
20.0,1662,10923.555459
18.0,1821,10934.506904
21.0,1714,10944.825583
21.0,1697,10955.004001
17.0,1960,10966.761068
21.0,1649,10976.651834
21.0,1698,10986.836115
21.0,1695,10997.001119
20.0,1728,11007.406104
18.0,1882,11018.718864
20.0,1720,11029.039829
21.0,1647,11038.913654
21.0,1643,11048.778967
16.0,2078,11061.256674
21.0,1647,11071.152795
21.0,1690,11081.302118
21.0,1692,11091.460955
21.0,1753,11101.990331
21.0,1646,11111.896579
19.0,1879,11123.211281
21.0,1645,11133.116162
19.0,1845,11144.146159
21.0,1753,11154.612734
15.0,2127,11167.363808
19.0,1910,11178.826964
21.0,1709,11189.045704
20.0,1731,11199.434938
18.0,1790,11210.17623
21.0,1693,11220.369177
21.0,1665,11230.394047
