#{"t_start": 1537997160.2840357, "env_id": "RoadRunnerNoFrameskip-v4"}
r,l,t
500.0,540,878.426709
0.0,196,879.594894
0.0,204,880.812386
0.0,554,884.18906
0.0,261,885.756789
0.0,173,886.778883
200.0,649,890.737254
0.0,179,891.810983
0.0,278,893.492519
0.0,251,894.989277
0.0,299,896.803763
3400.0,753,901.442863
300.0,564,904.883287
0.0,139,905.747662
0.0,79,906.203817
0.0,153,907.102379
0.0,261,908.668565
0.0,294,910.456928
200.0,294,912.214151
100.0,444,914.903642
300.0,660,919.387748
200.0,430,921.998705
0.0,278,923.666288
0.0,160,924.60687
0.0,273,926.263771
0.0,82,926.728887
1000.0,306,928.577696
0.0,389,930.976538
400.0,402,933.401439
100.0,403,935.848055
0.0,243,937.316489
300.0,386,939.657958
0.0,186,940.782003
2400.0,980,946.76221
1900.0,1011,952.946511
400.0,440,955.641156
100.0,442,958.386204
600.0,686,962.575478
100.0,511,965.675605
0.0,283,967.388973
300.0,495,970.393737
600.0,905,975.912748
300.0,484,979.375412
100.0,345,981.450137
400.0,834,986.585506
300.0,348,988.692122
100.0,267,990.447654
400.0,641,995.121
0.0,476,998.15098
1100.0,334,1000.206263
100.0,380,1002.567546
100.0,347,1004.746293
100.0,311,1006.686826
100.0,376,1009.128203
1700.0,749,1013.863808
0.0,259,1015.439174
0.0,129,1016.255327
100.0,356,1018.499878
200.0,460,1021.453113
0.0,306,1023.359338
1500.0,732,1028.166245
500.0,486,1031.252067
2300.0,736,1036.130399
300.0,321,1038.068232
0.0,284,1039.773779
1300.0,458,1042.595984
0.0,199,1043.783345
400.0,476,1047.110279
400.0,643,1050.994031
100.0,294,1052.77416
200.0,395,1055.161685
100.0,240,1056.590883
1100.0,466,1059.407184
200.0,391,1061.762211
0.0,335,1063.781752
200.0,371,1066.004457
100.0,493,1069.077038
100.0,319,1071.000432
0.0,224,1072.373195
300.0,368,1074.609906
0.0,190,1075.754972
1100.0,452,1078.509848
0.0,179,1079.583492
0.0,397,1081.980087
500.0,692,1086.196592
0.0,151,1087.089694
1700.0,819,1092.048551
100.0,282,1093.754228
1400.0,486,1096.69261
400.0,496,1099.701893
0.0,206,1100.937567
1700.0,870,1106.27828
1100.0,753,1110.868787
100.0,409,1113.356986
0.0,154,1114.256419
400.0,369,1116.490181
1100.0,637,1120.356615
0.0,212,1121.623376
100.0,520,1124.783868
0.0,237,1126.196793
100.0,395,1128.584972
100.0,433,1131.195386
100.0,458,1133.983564
500.0,373,1136.242002
400.0,746,1140.806257
100.0,630,1144.756825
200.0,327,1147.036165
0.0,169,1148.1653
1800.0,727,1152.591831
100.0,321,1154.51504
1300.0,533,1157.811255
0.0,215,1159.096993
0.0,169,1160.091386
1200.0,399,1162.505116
300.0,594,1166.169452
400.0,395,1168.553163
1400.0,753,1173.126752
400.0,429,1175.754685
200.0,415,1178.253078
1200.0,669,1182.340803
300.0,967,1188.226888
100.0,292,1189.983778
100.0,604,1193.658184
700.0,753,1198.265198
1100.0,356,1200.404228
100.0,512,1203.517008
100.0,440,1206.246584
1300.0,865,1211.504354
100.0,630,1215.315675
100.0,391,1217.67247
1100.0,339,1219.724137
700.0,384,1222.047181
400.0,432,1224.696475
100.0,332,1226.706414
400.0,427,1229.291635
300.0,423,1231.844841
200.0,807,1236.791921
100.0,310,1238.666202
100.0,272,1240.294145
0.0,152,1241.189519
300.0,728,1245.622281
300.0,443,1248.289088
0.0,137,1249.101192
200.0,355,1251.240658
0.0,279,1252.920217
600.0,829,1257.963039
300.0,327,1259.944827
1300.0,437,1262.654448
100.0,221,1263.985106
0.0,153,1264.876015
400.0,269,1266.481497
200.0,336,1268.508602
200.0,408,1270.983942
0.0,196,1272.156653
200.0,396,1274.557636
0.0,243,1276.008046
100.0,257,1277.541356
100.0,329,1279.519139
200.0,564,1282.929569
1800.0,1145,1289.905978
600.0,858,1295.134938
100.0,342,1297.206161
2200.0,1445,1306.053649
600.0,1273,1314.533172
0.0,251,1316.476276
1100.0,264,1318.340943
2500.0,932,1324.937177
400.0,815,1330.474168
1200.0,556,1334.356952
1800.0,517,1337.871824
200.0,679,1342.398535
1400.0,685,1347.033494
100.0,560,1350.806274
300.0,731,1355.494337
1400.0,719,1360.597907
500.0,1131,1368.300024
300.0,561,1371.879618
2500.0,727,1376.551691
700.0,544,1380.020256
1400.0,525,1383.384918
700.0,743,1388.224649
600.0,1344,1396.884913
1700.0,1292,1405.1993
200.0,666,1409.47825
1200.0,1417,1418.646308
900.0,1018,1425.531476
1000.0,1237,1433.534276
0.0,595,1437.385655
0.0,179,1438.599189
4800.0,1023,1445.529631
0.0,175,1446.691476
0.0,217,1448.07601
700.0,607,1452.189514
300.0,227,1453.650381
500.0,747,1458.751338
800.0,952,1465.136498
100.0,348,1467.358939
0.0,241,1468.874278
0.0,233,1470.362372
100.0,378,1472.87447
100.0,307,1474.916437
0.0,268,1476.723615
0.0,184,1477.927289
0.0,251,1479.692696
0.0,192,1480.960957
0.0,180,1482.180158
0.0,213,1483.61325
0.0,214,1485.048073
100.0,294,1487.159265
0.0,204,1488.541076
0.0,216,1490.051963
0.0,255,1491.850716
0.0,136,1492.717341
0.0,266,1494.435278
300.0,528,1497.871718
0.0,268,1499.643373
0.0,224,1501.236233
100.0,413,1504.034334
0.0,392,1506.689821
2700.0,1089,1513.867939
200.0,446,1516.81842
0.0,230,1518.297436
0.0,233,1519.771786
900.0,538,1523.415
300.0,605,1527.314227
300.0,866,1533.154768
200.0,316,1535.166642
4600.0,1207,1542.956002
0.0,157,1543.927414
200.0,530,1547.339482
1000.0,686,1551.761265
0.0,172,1552.860362
400.0,399,1555.487257
200.0,457,1558.442116
1200.0,804,1563.624834
100.0,481,1566.709536
400.0,351,1568.951869
2200.0,1195,1576.674141
200.0,549,1580.203477
800.0,1097,1587.340409
1200.0,1077,1594.31464
200.0,377,1596.736004
1900.0,1152,1604.183917
1900.0,1049,1610.985746
300.0,369,1613.346986
1700.0,925,1619.375651
1700.0,758,1624.257667
3100.0,567,1628.235727
100.0,351,1630.495135
3600.0,780,1635.511624
2000.0,696,1640.069557
3300.0,1195,1647.745785
2200.0,1067,1654.618555
2100.0,797,1659.741238
3700.0,752,1664.612069
400.0,515,1667.935562
1900.0,820,1673.247289
1100.0,1086,1680.270686
400.0,663,1684.649611
1800.0,1218,1692.932157
300.0,507,1696.178528
2000.0,1128,1703.460807
2700.0,794,1708.578613
4100.0,991,1714.978286
1500.0,1158,1722.453232
700.0,767,1727.358717
3400.0,1350,1736.03645
2300.0,1276,1744.257921
3700.0,1087,1751.350801
3000.0,989,1758.113847
3000.0,1115,1765.283157
3800.0,1203,1773.058649
3800.0,1265,1781.20867
1500.0,1150,1788.621421
1600.0,563,1792.346967
2200.0,1235,1800.35896
2400.0,690,1804.820592
400.0,764,1809.74042
3400.0,1412,1818.857442
2300.0,1170,1826.826694
4500.0,1110,1834.180072
600.0,302,1836.282327
3400.0,1069,1844.691821
2000.0,866,1850.452426
3000.0,1003,1856.851085
2300.0,690,1861.035198
6700.0,1137,1868.545036
5200.0,1100,1875.864991
900.0,747,1880.667073
3300.0,1070,1887.331654
3400.0,1244,1895.38981
1900.0,2599,1912.567616
2400.0,586,1916.224166
3300.0,971,1922.238988
3300.0,1117,1929.053393
6500.0,1092,1935.718631
5600.0,1112,1942.493478
800.0,473,1945.355551
6400.0,960,1951.235199
5100.0,1458,1960.50968
900.0,391,1962.870692
700.0,278,1964.539713
600.0,284,1966.244708
1200.0,404,1968.68258
1800.0,460,1971.470485
5600.0,779,1976.230072
5000.0,760,1980.853638
6700.0,1518,1990.10419
1700.0,729,1994.565941
7800.0,1248,2002.239913
2500.0,795,2007.054505
5400.0,1073,2013.62537
2600.0,850,2019.129293
8600.0,1190,2026.394167
3700.0,760,2031.017053
7500.0,1143,2038.022076
3300.0,1068,2044.600638
600.0,653,2048.575321
1800.0,1001,2054.710852
2900.0,457,2057.475157
4800.0,1464,2066.412489
4400.0,1178,2073.610376
6700.0,1552,2083.24052
8200.0,1293,2091.156457
3800.0,855,2096.434374
1400.0,750,2100.985447
5500.0,932,2106.679172
1200.0,500,2109.744266
6900.0,1180,2116.925158
2600.0,767,2121.603743
4100.0,866,2126.895127
2200.0,483,2129.829707
2100.0,979,2135.851716
4200.0,907,2141.716098
3600.0,609,2145.425175
5700.0,1213,2152.816104
7800.0,945,2158.596427
7400.0,1388,2167.206424
3000.0,702,2171.824591
5600.0,975,2178.281327
7000.0,1109,2185.46714
8600.0,1183,2192.740732
5800.0,1180,2200.007405
7100.0,1159,2207.513599
5800.0,872,2212.903851
8900.0,1229,2220.984145
8000.0,1284,2229.983451
5400.0,1242,2238.597382
3100.0,553,2242.442456
10100.0,1218,2250.928697
2600.0,593,2255.100282
6200.0,1324,2264.272611
3800.0,750,2269.425035
8900.0,1229,2279.128764
1500.0,299,2281.230914
5600.0,1214,2289.639082
8200.0,1212,2298.042029
4900.0,1253,2306.662903
7900.0,1330,2315.752326
8700.0,1172,2323.745375
7000.0,1189,2331.861742
4600.0,1012,2338.832557
9200.0,1137,2347.041431
10400.0,1136,2354.779442
9400.0,1063,2362.013577
1800.0,755,2367.181895
4900.0,793,2372.651165
6500.0,794,2378.083335
11900.0,1312,2387.05781
6700.0,1191,2395.196399
10700.0,1373,2404.635175
5300.0,1048,2412.264268
7200.0,823,2417.926432
5900.0,1120,2425.568218
5700.0,869,2431.528807
6900.0,1151,2439.371476
9800.0,1154,2447.36499
7100.0,1090,2454.738825
7500.0,1173,2462.756132
9200.0,1368,2472.194335
9900.0,1201,2480.795126
8400.0,1111,2488.413867
7100.0,1011,2495.396479
6500.0,1253,2503.913162
10300.0,1334,2513.041043
9500.0,1095,2520.719386
9400.0,1200,2528.147441
8700.0,1363,2536.592208
7100.0,1097,2543.358248
6700.0,1009,2549.986306
9200.0,1111,2556.852122
7300.0,1128,2563.784593
9600.0,1119,2570.639629
9800.0,1241,2578.319032
9400.0,1136,2585.361719
8800.0,1288,2594.308004
6600.0,1308,2603.290702
7600.0,1199,2611.473006
7000.0,1217,2620.216962
5600.0,1233,2628.732225
7900.0,1370,2638.248435
1000.0,363,2640.728728
1200.0,410,2643.529747
4200.0,717,2648.491299
3600.0,607,2652.652411
4500.0,1378,2662.130569
10500.0,1179,2670.168126
0.0,402,2672.929125
900.0,333,2675.172001
1000.0,358,2677.6181
600.0,434,2680.556746
3100.0,803,2686.082168
1400.0,589,2690.098657
1000.0,328,2692.327721
7300.0,1201,2700.529319
8100.0,1230,2708.789456
6500.0,1451,2718.59983
400.0,326,2720.847017
2000.0,618,2725.038196
600.0,475,2728.286381
8800.0,1007,2735.319283
6400.0,1054,2742.520717
5300.0,868,2748.450506
5400.0,765,2753.734519
4800.0,1163,2761.752586
6600.0,1199,2770.044861
7300.0,981,2776.764181
5800.0,1162,2784.744954
8400.0,1079,2792.156666
4100.0,912,2798.514295
3300.0,1052,2805.737053
2300.0,490,2809.081807
5400.0,1051,2816.3456
8300.0,1194,2824.533179
2600.0,754,2829.806437
1400.0,812,2835.407201
8700.0,1124,2843.091031
7800.0,1179,2851.215192
800.0,409,2854.028893
7200.0,1215,2862.451037
3800.0,611,2866.615935
10300.0,1155,2875.222247
5800.0,970,2882.347999
2600.0,556,2886.414077
5900.0,1151,2894.606782
7500.0,883,2900.909505
11700.0,1161,2909.203815
5800.0,648,2913.800792
6200.0,893,2920.235093
10100.0,896,2926.60629
8300.0,1057,2934.201523
4800.0,515,2937.743193
5900.0,973,2944.541074
9700.0,1151,2952.80761
12500.0,1307,2961.84848
9500.0,1298,2971.267518
6500.0,1014,2978.430525
8400.0,1307,2987.91232
8400.0,985,2994.883572
13600.0,1007,3002.218546
2800.0,472,3005.500777
5400.0,1003,3012.510109
8200.0,1210,3021.050635
12900.0,1444,3031.040691
4600.0,453,3034.103357
8600.0,1240,3043.488185
5800.0,854,3049.592768
10900.0,1081,3057.018937
7700.0,1065,3064.476933
8700.0,1067,3072.33552
8900.0,1071,3080.614784
7600.0,952,3087.130626
4700.0,732,3092.44185
14400.0,1085,3100.288852
8000.0,1106,3108.700038
4700.0,889,3115.57006
10000.0,1413,3125.844301
8600.0,896,3131.699056
7700.0,1309,3140.475798
2900.0,629,3144.4506
8800.0,927,3150.679196
2000.0,532,3154.103454
12700.0,1182,3161.87783
6200.0,772,3166.888188
8700.0,1097,3174.319959
13100.0,1280,3183.707223
7900.0,1163,3192.188277
11300.0,1381,3201.4061
8600.0,1125,3208.979992
7700.0,1076,3216.770808
13500.0,1145,3225.150909
6100.0,1104,3232.917929
5300.0,701,3237.758743
8700.0,969,3244.50338
7600.0,1040,3252.377491
12900.0,1160,3260.36776
11400.0,1223,3268.775969
14400.0,1274,3277.538687
5500.0,1022,3284.582062
3500.0,554,3288.377286
4700.0,753,3293.611269
7400.0,763,3298.938896
11900.0,1210,3307.299208
11100.0,1108,3314.959083
4700.0,627,3319.771261
10400.0,1205,3328.066751
10900.0,700,3332.930124
15000.0,1304,3341.139247
9200.0,1144,3348.27424
12500.0,1141,3355.368222
3500.0,992,3361.523866
12000.0,774,3366.332341
18900.0,1148,3373.524362
2700.0,1032,3379.921467
5200.0,542,3383.781478
13500.0,1043,3390.267406
13300.0,1066,3396.897873
5300.0,1015,3403.235515
8200.0,972,3409.270332
7200.0,1083,3415.998385
11000.0,1102,3422.915209
8900.0,1146,3431.028074
14500.0,1204,3439.548931
6900.0,1184,3447.749099
14100.0,1276,3457.018586
5000.0,504,3460.461823
10400.0,1153,3468.47837
15300.0,1255,3477.498238
14900.0,1109,3484.496113
14200.0,1387,3493.143234
15900.0,1514,3502.516037
15300.0,798,3507.438092
10100.0,1382,3516.52066
12800.0,1121,3523.516035
11500.0,1065,3530.101139
15400.0,1051,3536.611106
17800.0,1259,3544.40489
