#{"env_id": "CrazyClimberNoFrameskip-v4", "t_start": 1537956200.2838085}
r,l,t
110600.0,4158,9318.011359
36900.0,3313,9337.111536
98400.0,4120,9360.85547
111100.0,4277,9385.516649
84800.0,5654,9418.18557
37900.0,3946,9440.960013
106000.0,4855,9469.071055
41000.0,2967,9486.152456
35800.0,4784,9513.758605
110500.0,4581,9540.36984
85500.0,4622,9566.894534
39800.0,2927,9583.706034
94500.0,4690,9610.989269
37800.0,3772,9632.60936
98500.0,5673,9665.266855
27700.0,3743,9686.798178
104700.0,4544,9712.984139
74200.0,5453,9745.089934
35800.0,2641,9760.325838
57000.0,3595,9781.069101
42500.0,3979,9803.987476
94600.0,4568,9830.334075
113900.0,5083,9859.579759
38700.0,2584,9874.482791
113900.0,4066,9897.918341
60300.0,3141,9916.197844
74400.0,3461,9936.159807
93000.0,5846,9969.795316
29800.0,1938,9980.976731
85400.0,4840,10008.926181
100800.0,4306,10033.841784
48000.0,2535,10048.500912
111100.0,4510,10075.367674
109000.0,3929,10098.026016
97400.0,4799,10125.744092
37800.0,2777,10142.455683
97700.0,4071,10165.968568
76500.0,5512,10198.506617
77600.0,3881,10220.882549
76100.0,5007,10250.616008
91400.0,4621,10277.358434
94400.0,4060,10300.802126
53500.0,3687,10322.960315
63600.0,3146,10341.237267
41200.0,2410,10355.101947
95400.0,5096,10384.364198
95000.0,4090,10407.882345
94700.0,3998,10430.999223
40000.0,2814,10447.159391
89900.0,4241,10471.692039
38900.0,4670,10498.699553
38800.0,2929,10515.581501
86600.0,4894,10543.75809
74500.0,3161,10562.054768
95000.0,4449,10587.604443
106700.0,4318,10612.482671
94700.0,4053,10635.897032
94800.0,5050,10665.220716
12300.0,3972,10688.154246
37800.0,2234,10700.998729
121500.0,6123,10736.416291
80200.0,4366,10761.620995
67700.0,4222,10785.943144
27900.0,2169,10798.395938
95700.0,4899,10826.651566
104000.0,4740,10854.001099
99100.0,4866,10882.279251
71600.0,3577,10902.975592
57900.0,4953,10931.518193
49800.0,2910,10948.405905
70700.0,7068,10989.051857
29500.0,2335,11002.52212
89600.0,6146,11038.129052
96000.0,5644,11070.65206
58300.0,3320,11089.7383
59500.0,2838,11106.069132
11000.0,6034,11140.931927
94400.0,4631,11167.521726
34900.0,2884,11184.185392
94300.0,4106,11207.842016
96600.0,3866,11230.131277
58700.0,3341,11249.398202
98700.0,4009,11272.443214
41300.0,2702,11287.980029
109200.0,4339,11312.911447
58700.0,2809,11329.124674
62200.0,3586,11349.837
98400.0,3806,11371.787314
93700.0,5699,11404.805885
46600.0,2785,11420.804976
100800.0,4159,11444.773354
107800.0,4683,11471.683738
11000.0,3759,11493.382126
75000.0,4044,11516.775467
37800.0,2242,11529.756908
11000.0,3349,11549.128389
76800.0,5943,11583.58033
110900.0,4810,11611.306262
63800.0,2911,11628.149001
96300.0,4391,11653.369962
47300.0,5739,11686.433494
106200.0,4203,11710.658419
77400.0,4027,11733.930705
37600.0,2611,11748.957948
37400.0,2063,11760.819461
94500.0,4127,11784.716147
108400.0,4633,11811.445387
109600.0,4698,11838.509817
63200.0,3246,11857.285998
103700.0,4552,11883.481288
59700.0,3490,11903.747664
87900.0,4631,11930.552917
93600.0,5616,11962.878659
93900.0,4812,11990.587897
57800.0,3494,12010.783532
109500.0,5973,12045.233124
113400.0,4757,12072.772979
27000.0,6141,12109.067577
101000.0,4282,12133.715937
100600.0,4370,12158.86818
47400.0,2509,12173.407068
111700.0,4124,12197.185387
94600.0,4923,12225.600422
95000.0,3716,12247.124722
37500.0,2592,12262.087898
49600.0,2553,12277.881907
93900.0,4038,12301.186389
