#{"env_id": "GopherNoFrameskip-v4", "t_start": 1537853887.143833}
r,l,t
180.0,742,2754.770855
840.0,1236,2764.077128
1160.0,1407,2774.544751
660.0,1052,2782.25578
160.0,739,2787.778685
420.0,907,2794.615664
300.0,860,2800.990645
920.0,887,2807.650528
100.0,609,2812.138658
340.0,733,2817.60958
340.0,573,2821.826256
1100.0,1219,2830.872709
1260.0,1861,2844.755911
960.0,1245,2854.024761
680.0,1016,2861.54303
340.0,804,2867.530965
820.0,1258,2876.945687
720.0,1137,2885.426412
1160.0,1618,2897.466482
220.0,576,2901.721371
420.0,1059,2909.633921
160.0,596,2914.032139
700.0,1251,2923.32785
760.0,996,2930.760716
260.0,602,2935.194987
660.0,994,2942.614936
680.0,883,2949.24037
780.0,902,2955.326403
80.0,812,2960.844983
760.0,1100,2968.045468
360.0,856,2973.723281
240.0,759,2978.732615
560.0,980,2985.200567
300.0,765,2990.302343
260.0,827,2995.617851
1360.0,1587,3006.185326
480.0,1048,3013.080557
1500.0,1933,3026.158955
340.0,722,3031.187843
980.0,1471,3041.033639
1080.0,1718,3052.759228
220.0,594,3056.759614
260.0,811,3062.170573
940.0,1245,3070.503413
820.0,1304,3079.152483
1540.0,1460,3088.737706
420.0,906,3094.709238
340.0,1114,3102.071567
160.0,714,3106.723801
300.0,857,3112.340707
760.0,1042,3119.163651
1540.0,1892,3131.846985
920.0,1215,3139.833935
940.0,1207,3147.735551
1100.0,1156,3155.59941
1360.0,1630,3166.269151
260.0,570,3169.99058
240.0,780,3175.160799
1060.0,1396,3184.466413
180.0,818,3189.702496
1080.0,1649,3200.272056
580.0,1012,3206.920749
160.0,668,3211.212686
300.0,866,3216.814757
440.0,835,3222.110188
1000.0,1676,3232.990741
160.0,541,3236.426786
340.0,664,3240.755495
320.0,920,3246.655159
1180.0,1474,3256.120707
260.0,542,3259.62052
320.0,929,3265.5207
100.0,500,3268.762937
400.0,1069,3275.648943
360.0,820,3280.882228
1140.0,1707,3292.08479
940.0,1057,3298.872677
220.0,631,3302.984186
660.0,995,3309.367047
140.0,782,3314.416226
200.0,986,3320.693006
640.0,937,3326.753757
560.0,1196,3334.389065
520.0,1316,3342.861124
680.0,922,3348.797354
580.0,783,3353.799645
440.0,1167,3361.397197
960.0,1212,3369.189283
1100.0,1212,3376.962419
420.0,867,3382.50466
940.0,1243,3390.521511
1420.0,1911,3402.908137
1840.0,2040,3416.14087
920.0,1330,3424.729567
1220.0,1448,3433.950346
160.0,841,3439.355768
1160.0,1542,3449.264375
660.0,908,3455.118763
580.0,989,3461.565832
880.0,1317,3470.137197
860.0,1164,3477.591978
1500.0,1658,3488.130434
320.0,800,3493.364055
520.0,978,3499.598902
1180.0,1153,3507.073737
660.0,927,3513.131145
400.0,1130,3520.304488
500.0,1121,3527.627857
380.0,791,3532.692527
740.0,1563,3542.773277
620.0,1001,3549.277335
60.0,528,3552.618096
320.0,896,3558.368706
220.0,800,3563.55803
140.0,634,3567.599159
1080.0,1172,3575.138039
520.0,910,3581.032386
660.0,777,3585.992618
240.0,763,3590.93004
260.0,848,3596.33353
740.0,1455,3605.76241
860.0,1108,3612.859766
640.0,1214,3620.685477
100.0,728,3625.509999
500.0,1175,3632.952992
200.0,886,3638.58485
40.0,541,3641.985691
20.0,525,3645.362012
20.0,806,3650.436783
100.0,560,3654.034521
800.0,1191,3661.720422
740.0,1118,3668.866448
880.0,1515,3678.508906
480.0,1054,3685.227031
1260.0,1526,3694.963614
1020.0,1094,3702.124086
960.0,1152,3709.419727
380.0,891,3715.076617
660.0,1010,3721.54677
860.0,1159,3728.906003
680.0,1272,3737.037749
960.0,1118,3744.17972
580.0,1008,3750.673664
840.0,1118,3757.985242
1580.0,1454,3767.394527
1540.0,1542,3777.735092
1120.0,1517,3788.739406
760.0,1401,3798.112887
360.0,898,3803.967055
620.0,869,3809.634471
1200.0,1114,3817.245128
960.0,905,3823.124307
1160.0,1014,3829.638184
380.0,700,3834.116513
1620.0,1858,3846.37494
1840.0,1494,3855.98381
260.0,784,3860.857441
660.0,1220,3868.467054
780.0,1048,3875.385553
1560.0,1620,3885.643511
1220.0,1123,3893.614477
420.0,607,3898.351399
1220.0,1018,3907.851165
440.0,770,3913.010113
1080.0,1059,3920.098623
140.0,592,3924.145925
960.0,1245,3932.303835
540.0,936,3938.346136
300.0,766,3943.294485
1680.0,1622,3953.661015
3300.0,2017,3966.60208
1520.0,1818,3978.844176
1200.0,1180,3986.324452
1360.0,1180,3993.846686
580.0,1213,4001.546156
280.0,776,4006.53853
1120.0,1346,4015.050269
260.0,680,4019.37042
780.0,1178,4026.969046
960.0,1031,4033.609196
980.0,1154,4041.111993
920.0,1122,4048.33984
760.0,1025,4054.978304
400.0,950,4060.982511
1120.0,1399,4070.05886
1860.0,1234,4078.024475
1080.0,1194,4085.772315
980.0,1285,4094.005187
340.0,680,4098.206567
480.0,733,4102.910545
960.0,761,4107.697038
600.0,878,4113.228203
320.0,612,4117.11478
1640.0,1653,4127.725108
860.0,826,4133.046567
780.0,1042,4139.648905
780.0,1122,4146.772352
860.0,1170,4154.292271
960.0,1251,4162.318076
520.0,650,4166.444535
1140.0,1419,4175.346518
340.0,817,4180.473899
800.0,1407,4189.469536
920.0,1446,4198.991256
720.0,848,4204.485885
860.0,1123,4211.576212
520.0,998,4217.996866
760.0,1166,4225.487821
160.0,627,4229.534472
1440.0,1488,4239.137878
740.0,1168,4246.718358
680.0,1089,4253.688383
1040.0,1058,4260.557512
760.0,886,4266.186355
