KungFuMaster,100000,16600.0,14700.0,14200.0,19900.0,15200.0,20400.0,16100.0,17900.0,18400.0,19700.0,14200.0,19500.0,17600.0,13700.0,12300.0,5400.0,13900.0,22100.0,14000.0,21200.0,16700.0,7100.0,17600.0,17800.0,15600.0,7900.0,15700.0,15000.0,9300.0,14700.0,18600.0,19600.0,15400.0,14900.0,9200.0,17600.0,12000.0,15700.0,12200.0,12600.0,17300.0,16600.0,16000.0,13900.0,27900.0,14700.0,14700.0,20400.0,13800.0,18800.0,23700.0,17500.0,12400.0,12500.0,10300.0,19300.0,23100.0,12700.0,14500.0,15400.0,18500.0,12100.0,12700.0,20400.0,19800.0,17000.0,16000.0,15800.0,14700.0,25900.0,13000.0,16300.0,16500.0,13200.0,17000.0,13400.0,13700.0,11800.0,15500.0,10100.0,19400.0,20400.0,9900.0,16100.0,10900.0,12900.0,18200.0,8100.0,11900.0,17000.0,20100.0,9700.0,21800.0,14100.0,9500.0,21900.0,18800.0,22700.0,11400.0,11700.0
RoadRunner,1000,23800.0,16500.0,22000.0,16700.0,14300.0,21100.0,25100.0,15800.0,25400.0,14700.0,26800.0,19500.0,17900.0,16100.0,24100.0,24100.0,16700.0,7300.0,16000.0,20600.0,13800.0,18200.0,11400.0,10500.0,7100.0,12500.0,22400.0,8000.0,10400.0,11800.0,17900.0,13100.0,8900.0,6100.0,17500.0,13700.0,19800.0,20400.0,6400.0,18200.0,18400.0,25100.0,15300.0,21400.0,12700.0,20100.0,20900.0,18600.0,14500.0,26500.0,23300.0,19800.0,17600.0,16800.0,10700.0,12700.0,16300.0,11800.0,15300.0,27800.0,26800.0,20900.0,19800.0,16300.0,26900.0,16200.0,20000.0,24300.0,23600.0,14200.0,15300.0,31600.0,10700.0,27200.0,14800.0,17300.0,19600.0,26800.0,22400.0,18000.0,0.0,18000.0,9900.0,25000.0,18400.0,14100.0,14200.0,27200.0,19800.0,17000.0,23300.0,9500.0,0.0,20400.0,0.0,19000.0,9300.0,11500.0,26600.0,13000.0
RoadRunner,10000,30300.0,20900.0,27500.0,24100.0,26100.0,28300.0,21500.0,35500.0,28000.0,24400.0,26700.0,18300.0,28000.0,39300.0,29000.0,34000.0,32000.0,23900.0,37300.0,21900.0,29900.0,26900.0,22700.0,31600.0,32100.0,38300.0,26300.0,31400.0,22200.0,26300.0,24700.0,28000.0,19200.0,27200.0,24200.0,22700.0,29100.0,23700.0,31800.0,29800.0,23000.0,19600.0,34100.0,31800.0,23800.0,23100.0,32200.0,31900.0,29500.0,24800.0,30900.0,31100.0,36200.0,31900.0,27900.0,39800.0,24900.0,18600.0,19700.0,25300.0,22600.0,19200.0,31200.0,20200.0,27400.0,21500.0,34000.0,24800.0,29400.0,31000.0,22000.0,28700.0,26900.0,19200.0,26100.0,31100.0,20700.0,26400.0,33000.0,32100.0,30800.0,33600.0,34400.0,26000.0,29200.0,24200.0,33000.0,32600.0,34700.0,30600.0,20000.0,27200.0,29300.0,24000.0,22500.0,23000.0,40400.0,25000.0,31600.0,35600.0
RoadRunner,100000,25800.0,28400.0,43800.0,37100.0,22100.0,33800.0,24800.0,34000.0,49500.0,43000.0,27700.0,38200.0,35600.0,43000.0,34700.0,37100.0,45400.0,28800.0,36500.0,28700.0,41400.0,25300.0,22600.0,32000.0,46500.0,32100.0,31200.0,28800.0,24500.0,30000.0,37700.0,36800.0,29900.0,40000.0,44200.0,33400.0,38200.0,32400.0,31300.0,43300.0,38300.0,24000.0,40000.0,27600.0,27700.0,33800.0,40100.0,41700.0,32400.0,48700.0,31200.0,32200.0,46500.0,29000.0,33400.0,34900.0,24600.0,42600.0,31500.0,38000.0,31900.0,26600.0,42500.0,39300.0,41900.0,37900.0,37300.0,36000.0,28400.0,45200.0,36700.0,42700.0,35800.0,38200.0,29900.0,35200.0,27400.0,42500.0,10500.0,38200.0,34600.0,36500.0,35000.0,24500.0,30900.0,36800.0,36100.0,32500.0,29700.0,29000.0,26100.0,37400.0,32800.0,33800.0,33800.0,30400.0,37000.0,22700.0,38900.0,32900.0
SpaceInvaders,1000,470.0,620.0,290.0,670.0,225.0,325.0,570.0,635.0,590.0,280.0,335.0,490.0,565.0,570.0,620.0,385.0,590.0,215.0,395.0,315.0,620.0,510.0,365.0,595.0,490.0,620.0,300.0,595.0,480.0,330.0,410.0,260.0,295.0,270.0,285.0,225.0,445.0,365.0,245.0,285.0,505.0,360.0,215.0,645.0,200.0,370.0,505.0,275.0,245.0,420.0,330.0,620.0,290.0,315.0,230.0,420.0,315.0,620.0,290.0,295.0,235.0,350.0,355.0,365.0,480.0,415.0,590.0,405.0,620.0,285.0,395.0,300.0,565.0,320.0,420.0,620.0,330.0,260.0,340.0,315.0,310.0,620.0,310.0,390.0,675.0,305.0,505.0,285.0,640.0,435.0,315.0,310.0,500.0,290.0,310.0,215.0,485.0,415.0,270.0,620.0
SpaceInvaders,10000,550.0,600.0,600.0,605.0,805.0,415.0,670.0,35.0,555.0,510.0,575.0,405.0,775.0,510.0,480.0,245.0,480.0,575.0,245.0,480.0,480.0,230.0,430.0,805.0,395.0,190.0,285.0,970.0,400.0,800.0,460.0,600.0,480.0,800.0,285.0,575.0,800.0,285.0,555.0,1325.0,245.0,515.0,375.0,440.0,480.0,35.0,600.0,805.0,655.0,745.0,455.0,450.0,315.0,745.0,575.0,710.0,480.0,625.0,800.0,470.0,245.0,775.0,515.0,685.0,270.0,215.0,285.0,550.0,375.0,410.0,575.0,570.0,285.0,385.0,1415.0,415.0,285.0,510.0,440.0,375.0,335.0,715.0,525.0,245.0,245.0,890.0,245.0,680.0,270.0,245.0,410.0,495.0,245.0,335.0,430.0,965.0,555.0,245.0,545.0,925.0
SpaceInvaders,100000,360.0,800.0,430.0,480.0,1040.0,415.0,525.0,490.0,600.0,555.0,465.0,575.0,875.0,965.0,540.0,600.0,660.0,600.0,800.0,555.0,425.0,580.0,995.0,265.0,680.0,665.0,575.0,660.0,360.0,640.0,430.0,445.0,575.0,520.0,800.0,810.0,575.0,515.0,310.0,600.0,740.0,600.0,550.0,510.0,575.0,520.0,745.0,195.0,905.0,385.0,350.0,600.0,605.0,440.0,445.0,490.0,455.0,600.0,1180.0,550.0,770.0,600.0,910.0,240.0,225.0,600.0,615.0,985.0,490.0,575.0,300.0,600.0,460.0,995.0,575.0,1105.0,600.0,715.0,320.0,490.0,600.0,545.0,745.0,495.0,435.0,455.0,510.0,770.0,805.0,1010.0,600.0,755.0,695.0,445.0,305.0,575.0,600.0,640.0,470.0,800.0
StarGunner,1000,2800.0,1400.0,2000.0,3200.0,3600.0,1700.0,1700.0,2600.0,3400.0,2400.0,2400.0,2800.0,1800.0,1400.0,2600.0,2800.0,2500.0,1500.0,1300.0,1600.0,1400.0,2600.0,2200.0,1400.0,2000.0,1800.0,1100.0,1600.0,3800.0,1600.0,2200.0,1600.0,1600.0,1200.0,3600.0,2200.0,1500.0,2800.0,3000.0,2100.0,1500.0,2400.0,1600.0,2300.0,1400.0,2800.0,1400.0,2200.0,1300.0,1600.0,1300.0,1800.0,1300.0,2200.0,1600.0,1600.0,2600.0,2000.0,1200.0,1500.0,1400.0,3300.0,2400.0,1600.0,1300.0,2000.0,1200.0,1900.0,2200.0,2200.0,1400.0,1800.0,2600.0,2400.0,1200.0,1100.0,1400.0,2800.0,1800.0,1500.0,1500.0,1300.0,1800.0,2200.0,1600.0,1800.0,1700.0,1700.0,2600.0,1400.0,1300.0,1600.0,2100.0,2300.0,1600.0,1900.0,1500.0,2400.0,1800.0,1700.0
StarGunner,10000,1500.0,1300.0,1900.0,2600.0,2400.0,2400.0,2800.0,900.0,3200.0,4200.0,2500.0,2800.0,2600.0,1400.0,1600.0,2200.0,3900.0,2600.0,3400.0,3000.0,1200.0,3600.0,3600.0,3600.0,2000.0,3200.0,2600.0,2600.0,1400.0,2200.0,1300.0,1100.0,2600.0,3600.0,1200.0,3800.0,1700.0,3600.0,1600.0,900.0,3200.0,1100.0,1400.0,3000.0,3400.0,3000.0,2800.0,1200.0,2400.0,3000.0,2400.0,1800.0,1800.0,2200.0,3000.0,2400.0,2700.0,1800.0,1300.0,3800.0,2400.0,700.0,2800.0,900.0,1300.0,4200.0,1400.0,900.0,2300.0,2600.0,1800.0,1100.0,2800.0,2000.0,1400.0,1300.0,4600.0,2500.0,2400.0,3300.0,1500.0,2200.0,2200.0,6000.0,2400.0,1100.0,1500.0,2000.0,2600.0,2200.0,2900.0,4400.0,1000.0,2100.0,2900.0,3100.0,3500.0,3400.0,1700.0,3000.0
StarGunner,100000,2800.0,1600.0,1100.0,2200.0,1400.0,2000.0,2700.0,1600.0,1500.0,1700.0,1300.0,2400.0,2600.0,2000.0,3000.0,2100.0,2600.0,1800.0,3200.0,2400.0,900.0,2600.0,1200.0,2400.0,1800.0,2600.0,2100.0,1800.0,1300.0,600.0,1400.0,2200.0,3200.0,1200.0,1000.0,1800.0,2000.0,2200.0,2000.0,1800.0,1200.0,1600.0,1400.0,2600.0,1400.0,3600.0,3600.0,2800.0,4000.0,2000.0,2200.0,2400.0,1000.0,1100.0,1600.0,1400.0,1500.0,1400.0,2600.0,1200.0,1800.0,2200.0,1200.0,1500.0,2000.0,2500.0,2400.0,1600.0,1500.0,2200.0,2200.0,2400.0,2200.0,1900.0,1100.0,3000.0,2000.0,1100.0,1800.0,2600.0,2600.0,2400.0,3000.0,2400.0,2200.0,1400.0,2200.0,2700.0,3200.0,1300.0,2100.0,3600.0,3800.0,2600.0,2300.0,2000.0,2600.0,1600.0,1500.0,2600.0
VideoPinball,1000,43346.0,13024.0,10523.0,26327.0,41967.0,15038.0,45255.0,21422.0,68057.0,78479.0,2807.0,68253.0,144777.0,19044.0,17838.0,44743.0,20416.0,106666.0,53660.0,56161.0,51334.0,14034.0,65071.0,18515.0,14863.0,96380.0,80482.0,11416.0,69660.0,5606.0,37856.0,219342.0,10214.0,45263.0,125281.0,12820.0,41653.0,6016.0,6717.0,90869.0,48854.0,10013.0,9428.0,160744.0,64558.0,138626.0,50083.0,44269.0,6117.0,47346.0,93613.0,3405.0,33254.0,103695.0,73070.0,7912.0,44241.0,142428.0,37943.0,4817.0,51469.0,4809.0,42744.0,123975.0,50140.0,17026.0,7907.0,12412.0,14917.0,19127.0,57247.0,20550.0,29627.0,18636.0,48274.0,14633.0,4510.0,42255.0,72291.0,115685.0,22058.0,28242.0,10038.0,2704.0,24743.0,20832.0,1905.0,27532.0,36130.0,26742.0,20531.0,42161.0,85565.0,67057.0,51861.0,30622.0,139885.0,31758.0,36335.0,47949.0
VideoPinball,10000,24934.0,27351.0,19026.0,56861.0,3611.0,78739.0,4011.0,20524.0,26716.0,9608.0,64568.0,21035.0,17831.0,8924.0,18523.0,19224.0,15032.0,604.0,10607.0,18842.0,13914.0,64549.0,14323.0,11515.0,129497.0,32661.0,40734.0,24531.0,6411.0,8509.0,2207.0,8217.0,8920.0,11210.0,18422.0,45337.0,15524.0,72266.0,19223.0,17433.0,11724.0,20622.0,33149.0,26429.0,33735.0,7814.0,49432.0,41760.0,11822.0,9719.0,34324.0,8510.0,7115.0,11823.0,17224.0,127905.0,79067.0,75254.0,14037.0,4809.0,7024.0,4406.0,14134.0,3005.0,66342.0,25240.0,6611.0,106565.0,53851.0,12224.0,803.0,12526.0,13725.0,14524.0,16917.0,30255.0,56664.0,35451.0,55233.0,18820.0,10620.0,52638.0,32731.0,16020.0,13323.0,7511.0,18224.0,49847.0,58549.0,9614.0,22839.0,26126.0,57050.0,35224.0,5518.0,40039.0,18026.0,8608.0,9013.0,102362.0
VideoPinball,100000,22955.0,4517.0,2411.0,17819.0,31951.0,6114.0,15519.0,19623.0,14919.0,7514.0,13621.0,38043.0,26333.0,17132.0,7313.0,9219.0,5217.0,7411.0,24423.0,24416.0,86360.0,4805.0,52032.0,7022.0,2115.0,46762.0,12428.0,49363.0,5720.0,7221.0,18624.0,12610.0,6114.0,30832.0,14435.0,25523.0,6713.0,6621.0,23332.0,10525.0,5312.0,8104.0,21339.0,5008.0,4316.0,11726.0,23234.0,8520.0,17338.0,66447.0,9630.0,2210.0,17830.0,43470.0,3413.0,10832.0,53562.0,6219.0,12224.0,26430.0,14126.0,5217.0,5018.0,8503.0,25463.0,31557.0,13509.0,7831.0,10223.0,20943.0,5913.0,12522.0,3812.0,2409.0,16021.0,32935.0,50662.0,10621.0,56655.0,38167.0,16122.0,26934.0,25912.0,4112.0,8317.0,13513.0,33729.0,9210.0,68547.0,7014.0,4109.0,4619.0,6004.0,28453.0,20627.0,6615.0,44459.0,7419.0,13618.0,11115.0
